sequence_id,category,frame_count,sample_frames
4163,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4163.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4163.mp4_frame33.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4163.mp4_frame66.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4163.mp4_frame99.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4163.mp4_frame132.jpg
4044,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4044.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4044.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4044.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4044.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4044.mp4_frame240.jpg
4762,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4762.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4762.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4762.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4762.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4762.mp4_frame240.jpg
4575,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4575.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4575.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4575.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4575.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4575.mp4_frame240.jpg
4561,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4561.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4561.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4561.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4561.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4561.mp4_frame240.jpg
4776,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4776.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4776.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4776.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4776.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4776.mp4_frame240.jpg
4429,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4429.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4429.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4429.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4429.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4429.mp4_frame240.jpg
4614,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4614.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4614.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4614.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4614.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4614.mp4_frame240.jpg
4403,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4403.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4403.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4403.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4403.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4403.mp4_frame240.jpg
4360,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4360.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4360.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4360.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4360.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4360.mp4_frame240.jpg
4375,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4375.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4375.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4375.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4375.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4375.mp4_frame240.jpg
4600,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4600.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4600.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4600.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4600.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4600.mp4_frame240.jpg
4238,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4238.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4238.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4238.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4238.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4238.mp4_frame240.jpg
4011,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4011.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4011.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4011.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4011.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4011.mp4_frame240.jpg
4128,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4128.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4128.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4128.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4128.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4128.mp4_frame240.jpg
4206,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4206.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4206.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4206.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4206.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4206.mp4_frame240.jpg
4486,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4486.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4486.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4486.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4486.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4486.mp4_frame240.jpg
4774,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4774.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4774.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4774.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4774.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4774.mp4_frame240.jpg
4761,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4761.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4761.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4761.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4761.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4761.mp4_frame240.jpg
4031,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4031.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4031.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4031.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4031.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4031.mp4_frame240.jpg
4634,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4634.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4634.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4634.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4634.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4634.mp4_frame240.jpg
4409,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4409.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4409.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4409.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4409.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4409.mp4_frame240.jpg
4629,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4629.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4629.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4629.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4629.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4629.mp4_frame240.jpg
4437,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4437.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4437.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4437.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4437.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4437.mp4_frame240.jpg
4420,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4420.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4420.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4420.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4420.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4420.mp4_frame240.jpg
4733,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4733.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4733.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4733.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4733.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4733.mp4_frame240.jpg
4414,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4414.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4414.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4414.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4414.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4414.mp4_frame240.jpg
4874,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4874.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4874.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4874.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4874.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4874.mp4_frame240.jpg
4108,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4108.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4108.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4108.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4108.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4108.mp4_frame240.jpg
4915,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4915.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4915.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4915.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4915.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4915.mp4_frame240.jpg
4211,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4211.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4211.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4211.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4211.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4211.mp4_frame240.jpg
4335,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4335.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4335.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4335.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4335.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4335.mp4_frame240.jpg
4315,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4315.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4315.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4315.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4315.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4315.mp4_frame240.jpg
4301,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4301.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4301.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4301.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4301.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4301.mp4_frame240.jpg
4789,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4789.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4789.mp4_frame33.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4789.mp4_frame66.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4789.mp4_frame99.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4789.mp4_frame165.jpg
4500,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4500.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4500.mp4_frame33.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4500.mp4_frame66.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4500.mp4_frame99.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4500.mp4_frame132.jpg
4739,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4739.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4739.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4739.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4739.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4739.mp4_frame240.jpg
4504,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4504.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4504.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4504.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4504.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4504.mp4_frame240.jpg
4713,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4713.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4713.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4713.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4713.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4713.mp4_frame240.jpg
4707,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4707.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4707.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4707.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4707.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4707.mp4_frame240.jpg
4510,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4510.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4510.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4510.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4510.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4510.mp4_frame240.jpg
4879,fake,6,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4879.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4879.mp4_frame27.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4879.mp4_frame54.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4879.mp4_frame81.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4879.mp4_frame108.jpg
4276,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4276.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4276.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4276.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4276.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4276.mp4_frame240.jpg
4909,fake,5,/Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4909.mp4_frame0.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4909.mp4_frame60.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4909.mp4_frame120.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4909.mp4_frame180.jpg; /Users/dr.ake/Documents/GitHub/Deepfake-AI-SUTD/processed_dataset_frame/fake/4909.mp4_frame240.jpg
